ID,Time,Author,AuthorIsBot,Channel,Content
1234531322588827768,2024-04-29 15:46:43.834043,.djw.,False,🧩-letterloops,nah its fine
1234531323893514310,2024-04-29 15:46:44.136333,jeffmut,False,🧩-letterloops,Haha
1234531378838638704,2024-04-29 15:46:57.244623,maryann9609,False,🧩-letterloops,Ohhh it stopped😅
1234538867269304520,2024-04-29 16:16:42.632476,0xjudd,False,🧩-letterloops,$feedme
1234538868913475669,2024-04-29 16:16:43.120144,LetterLoops,True,🧩-letterloops,
1234538871673585777,2024-04-29 16:16:43.848335,LetterLoops,True,🧩-letterloops,
1234538898923978822,2024-04-29 16:16:50.213873,0xjudd,False,🧩-letterloops,reconfigured
1234538900043862088,2024-04-29 16:16:50.453053,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 8 seconds
13/14 of Today's summoned puzzles solved."
1234538969367187557,2024-04-29 16:17:06.966920,0xjudd,False,🧩-letterloops,stealthily
1234538970700976159,2024-04-29 16:17:07.332594,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 24 seconds
14/14 of Today's summoned puzzles solved."
1234539010777415720,2024-04-29 16:17:16.848655,0xjudd,False,🧩-letterloops,show leaderboard
1234539011800961064,2024-04-29 16:17:17.081127,LetterLoops,True,🧩-letterloops,"```
  LootBox ┃      User        Solves (Rank)   Mean Solve Time (Rank)  
 ━━━━━━━━━ ━━━━━━━━━━━━━━━━ ━━━━━━━━━━━━━━━ ━━━━━━━━━━━━━━━━━━━━━━━━ 
  25.17 % ┃  yogeshbansal       44 (6)            0:00:30 (6)        
  12.59 % ┃     0xjudd          42 (10)           0:00:27 (3)        
  12.59 % ┃   holydiving        42 (10)           0:00:27 (3)        
  6.29 %  ┃ omnianalytics       44 (6)            0:00:37 (8)        
  6.29 %  ┃    htp8861          37 (12)           0:00:18 (2)        
   4.2 %  ┃  maryann9609        48 (4)            0:00:49 (11)       
   4.2 %  ┃   makaroni00        37 (12)           0:00:27 (3)        
   4.2 %  ┃     .djw.           44 (6)            0:00:39 (9)        
   2.8 %  ┃   hmairura6         52 (3)            0:01:06 (13)       
  2.52 %  ┃    thegiwi          46 (5)            0:00:52 (12)       
  2.29 %  ┃    emusakhi         57 (1)            0:02:43 (18)       
   2.1 %  ┃   windexirc         6 (20)            0:00:09 (1)        
  1.94 %  ┃    jada0459         29 (15)           0:00:36 (7)        
   1.8 %  ┃    jeffmut          56 (2)            0:13:54 (22)       
  1.68 %  ┃    sobalog          44 (6)            0:04:13 (20)       
  1.57 %  ┃  larryflorio        14 (19)           0:00:43 (10)       
  1.48 %  ┃     0xmigi          27 (16)           0:01:07 (14)       
   1.4 %  ┃ wittytrader_05      36 (14)           0:01:34 (17)       
  1.32 %  ┃    254karan         23 (17)           0:01:13 (15)       
  1.26 %  ┃   doreen0185        1 (21)            0:01:15 (16)       
   1.2 %  ┃   iamspoosh         18 (18)           0:04:14 (21)       
  1.14 %  ┃    k.aran_          1 (21)            0:03:38 (19)       
```"
1234552727749525654,2024-04-29 17:11:47.215663,skungrella,False,🧩-letterloops,Feed me
1234552817528606740,2024-04-29 17:12:08.620843,skungrella,False,🧩-letterloops,$feedme
1234552819001069751,2024-04-29 17:12:09.034615,LetterLoops,True,🧩-letterloops,
1234552820586250332,2024-04-29 17:12:09.456302,LetterLoops,True,🧩-letterloops,
1234552888467001455,2024-04-29 17:12:25.543609,emusakhi,False,🧩-letterloops,Manganese
1234552889251467347,2024-04-29 17:12:25.754476,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
14/16 of Today's summoned puzzles solved."
1234552920330993666,2024-04-29 17:12:33.234807,skungrella,False,🧩-letterloops,Workhorse
1234552922109644911,2024-04-29 17:12:33.572130,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 25 seconds
15/16 of Today's summoned puzzles solved."
1234552977801347285,2024-04-29 17:12:46.832949,emusakhi,False,🧩-letterloops,Workhorse
1234552978543738980,2024-04-29 17:12:47.038670,LetterLoops,True,🧩-letterloops,"Already answered 💀
15/16 of Today's summoned puzzles solved."
1234553125591842897,2024-04-29 17:13:22.196526,omnianalytics,False,📊-analysis,"There seems to be some ever slight interest in the Desight challenge that's due tomorrow.  For those looking to turn in an 11th hour submission, here are my thoughts on the analysis you'll need to do to complete the challenge."
1234553134014005388,2024-04-29 17:13:24.073468,omnianalytics,False,📊-analysis,https://desights.ai/challenge/24
1234553145892274246,2024-04-29 17:13:26.913964,emusakhi,False,🧩-letterloops,Manganese
1234553146521686086,2024-04-29 17:13:27.067858,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
15/16 of Today's summoned puzzles solved."
1234553149281406976,2024-04-29 17:13:27.734819,jeffmut,False,🧩-letterloops,Workhorse
1234553150011211907,2024-04-29 17:13:27.936562,LetterLoops,True,🧩-letterloops,"Already answered 💀
15/16 of Today's summoned puzzles solved."
1234553177567662144,2024-04-29 17:13:34.585019,emusakhi,False,🧩-letterloops,Manganese
1234553178587009024,2024-04-29 17:13:34.719975,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
15/16 of Today's summoned puzzles solved."
1234553196484104346,2024-04-29 17:13:38.965442,emusakhi,False,🧩-letterloops,Manganese
1234553196995678298,2024-04-29 17:13:39.098726,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
15/16 of Today's summoned puzzles solved."
1234553208727142471,2024-04-29 17:13:41.949204,emusakhi,False,🧩-letterloops,Manganese
1234553209478185040,2024-04-29 17:13:42.074489,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
15/16 of Today's summoned puzzles solved."
1234553221452923011,2024-04-29 17:13:44.924327,maryann9609,False,🧩-letterloops,Manganese
1234553222161760276,2024-04-29 17:13:45.109516,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
15/16 of Today's summoned puzzles solved."
1234553222371479714,2024-04-29 17:13:45.145443,emusakhi,False,🧩-letterloops,Manganese
1234553223038107669,2024-04-29 17:13:45.397324,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
15/16 of Today's summoned puzzles solved."
1234553238460567734,2024-04-29 17:13:48.996836,emusakhi,False,🧩-letterloops,Manganese
1234553239345565757,2024-04-29 17:13:49.208134,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
15/16 of Today's summoned puzzles solved."
1234553241417682975,2024-04-29 17:13:49.700712,jeffmut,False,🧩-letterloops,Mangasre
1234553253249814579,2024-04-29 17:13:52.568314,emusakhi,False,🧩-letterloops,Manganese
1234553254436929659,2024-04-29 17:13:52.823072,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
15/16 of Today's summoned puzzles solved."
1234553263664267325,2024-04-29 17:13:55.014877,emusakhi,False,🧩-letterloops,Manganese
1234553264322777149,2024-04-29 17:13:55.149045,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
15/16 of Today's summoned puzzles solved."
1234553275056132158,2024-04-29 17:13:57.731795,emusakhi,False,🧩-letterloops,Manganese
1234553275873755167,2024-04-29 17:13:57.952140,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
15/16 of Today's summoned puzzles solved."
1234553287680851988,2024-04-29 17:14:00.723366,emusakhi,False,🧩-letterloops,Manganese
1234553288234369194,2024-04-29 17:14:00.848245,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
15/16 of Today's summoned puzzles solved."
1234553297059450921,2024-04-29 17:14:02.971361,emusakhi,False,🧩-letterloops,Manganese
1234553297726083212,2024-04-29 17:14:03.121783,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
15/16 of Today's summoned puzzles solved."
1234553306026741770,2024-04-29 17:14:05.098557,emusakhi,False,🧩-letterloops,Manganese
1234553306789974167,2024-04-29 17:14:05.298646,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
15/16 of Today's summoned puzzles solved."
1234553315149348967,2024-04-29 17:14:07.261684,emusakhi,False,🧩-letterloops,Manganese
1234553315682029670,2024-04-29 17:14:07.390513,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
15/16 of Today's summoned puzzles solved."
1234553326629159053,2024-04-29 17:14:10.018097,emusakhi,False,🧩-letterloops,Manganese
1234553327807627365,2024-04-29 17:14:10.296049,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 2 minutes and 1 second
16/16 of Today's summoned puzzles solved."
1234553371231387729,2024-04-29 17:14:20.660693,omnianalytics,False,📊-analysis,The data consists of two groups of time series
1234553404290895952,2024-04-29 17:14:28.510395,omnianalytics,False,📊-analysis,"one for crypto prices, the other for socials"
1234553455432044544,2024-04-29 17:14:40.710762,omnianalytics,False,📊-analysis,These are all standard time series....
1234553497115164813,2024-04-29 17:14:50.689109,emusakhi,False,🧩-letterloops,$feedme
1234553498956337152,2024-04-29 17:14:51.175536,LetterLoops,True,🧩-letterloops,
1234553501368189051,2024-04-29 17:14:51.722996,LetterLoops,True,🧩-letterloops,
1234553518623428679,2024-04-29 17:14:55.783145,omnianalytics,False,📊-analysis,
1234553567092801556,2024-04-29 17:15:07.356875,emusakhi,False,🧩-letterloops,Typrotyical
1234553570041266268,2024-04-29 17:15:08.037841,omnianalytics,False,📊-analysis,Where rows are the individual time periods and the columns are the stats
1234553632662487131,2024-04-29 17:15:22.990896,emusakhi,False,🧩-letterloops,Prototype
1234553662081077279,2024-04-29 17:15:29.982873,emusakhi,False,🧩-letterloops,Prototypical
1234553663226118155,2024-04-29 17:15:30.314156,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 39 seconds
17/18 of Today's summoned puzzles solved."
1234553675276484608,2024-04-29 17:15:33.146144,maryann9609,False,🧩-letterloops,Ethepits
1234553774207537244,2024-04-29 17:15:56.741991,maryann9609,False,🧩-letterloops,Hethepits
1234553847419240458,2024-04-29 17:16:14.169828,maryann9609,False,🧩-letterloops,Epithets
1234553848039997520,2024-04-29 17:16:14.318611,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
17/18 of Today's summoned puzzles solved."
1234553899247997050,2024-04-29 17:16:26.534849,emusakhi,False,🧩-letterloops,Epithets
1234553900321996810,2024-04-29 17:16:26.799316,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 1 minute and 36 seconds
18/18 of Today's summoned puzzles solved."
1234553979963179100,2024-04-29 17:16:45.867622,emusakhi,False,🧩-letterloops,😔
1234554020950179953,2024-04-29 17:16:55.563186,emusakhi,False,🧩-letterloops,Show leaderboard
1234554021621006348,2024-04-29 17:16:55.698477,LetterLoops,True,🧩-letterloops,"```
  LootBox ┃      User        Solves (Rank)   Mean Solve Time (Rank)  
 ━━━━━━━━━ ━━━━━━━━━━━━━━━━ ━━━━━━━━━━━━━━━ ━━━━━━━━━━━━━━━━━━━━━━━━ 
  23.72 % ┃  yogeshbansal       44 (6)            0:00:30 (7)        
  11.86 % ┃     0xjudd          42 (10)           0:00:27 (4)        
  11.86 % ┃    htp8861          37 (12)           0:00:18 (2)        
  11.86 % ┃   holydiving        42 (10)           0:00:27 (4)        
  4.74 %  ┃ omnianalytics       44 (6)            0:00:37 (9)        
  3.95 %  ┃  maryann9609        48 (4)            0:00:49 (12)       
  3.95 %  ┃   makaroni00        37 (12)           0:00:27 (4)        
  3.95 %  ┃     .djw.           44 (6)            0:00:39 (10)       
  2.64 %  ┃   hmairura6         52 (3)            0:01:06 (14)       
  2.37 %  ┃    thegiwi          46 (5)            0:00:52 (13)       
  2.16 %  ┃    emusakhi         60 (1)            0:02:39 (19)       
  1.98 %  ┃   windexirc         6 (20)            0:00:09 (1)        
  1.82 %  ┃    jada0459         29 (15)           0:00:36 (8)        
  1.69 %  ┃   skungrella        1 (21)            0:00:25 (3)        
  1.58 %  ┃    jeffmut          56 (2)            0:13:54 (23)       
  1.48 %  ┃    sobalog          44 (6)            0:04:13 (21)       
   1.4 %  ┃  larryflorio        14 (19)           0:00:43 (11)       
  1.32 %  ┃     0xmigi          27 (16)           0:01:07 (15)       
  1.25 %  ┃ wittytrader_05      36 (14)           0:01:34 (18)       
  1.19 %  ┃    254karan         23 (17)           0:01:13 (16)       
  1.13 %  ┃   doreen0185        1 (21)            0:01:15 (17)       
  1.08 %  ┃   iamspoosh         18 (18)           0:04:14 (22)       
  1.03 %  ┃    k.aran_          1 (21)            0:03:38 (20)       
```"
1234554127573450772,2024-04-29 17:17:20.968486,omnianalytics,False,📊-analysis,The series for the different characteristics (prices vs socials) are on different time frames
1234554133730562048,2024-04-29 17:17:22.442244,omnianalytics,False,📊-analysis,
1234554299779121203,2024-04-29 17:18:02.045693,omnianalytics,False,📊-analysis,so you'll have to aggregate up to the largest matching time frame.  In this case weekly.
1234554468717301831,2024-04-29 17:18:42.314844,omnianalytics,False,📊-analysis,The evaluation criteria for this contest is here:
1234554564691365999,2024-04-29 17:19:05.174815,omnianalytics,False,📊-analysis,I'll see if I can go down each one quickly and provide a sample analysis:
1234554581384433746,2024-04-29 17:19:09.236291,omnianalytics,False,📊-analysis,"Data Analysis :: EDA
10 points
Conduct exploratory data analysis (EDA) on the dataset. What valuable insights can be derived from this analysis?"
1234555293388636272,2024-04-29 17:21:59.043316,omnianalytics,False,📊-analysis,"For basic EDA you are going to want to do: Summary stats, histograms and time series plots of every crypto"
1234555298283393117,2024-04-29 17:22:00.102741,omnianalytics,False,📊-analysis,
1234555554433859648,2024-04-29 17:23:01.235634,omnianalytics,False,📊-analysis,
1234555603813138462,2024-04-29 17:23:12.929654,omnianalytics,False,📊-analysis,Above is a time series and the Autocorrelations
1234555766036369506,2024-04-29 17:23:51.682691,omnianalytics,False,📊-analysis,"BTC price has a strong autocorrelation with its first lag, which simply says that yesterday's price is highly correlated with today's price (make sense)"
1234555950682214514,2024-04-29 17:24:35.692278,omnianalytics,False,📊-analysis,"The autocorrelations answers this:

Correlations :: Time Lag
10 points
Explore the ideal time lags that enhance the correlations, as mentioned earlier. What insights can be garnered from this investigation?"
1234556143670657044,2024-04-29 17:25:21.639676,omnianalytics,False,📊-analysis,"```
Data Analysis :: Past vs Current Trends Cycles
10 points
Contrast present Google Trends data with those from preceding cycles. What does this comparative analysis unveil regarding the ongoing cycle?
```

For this you'll need to go back and mark the time series according to the bitcoin 4 year cycles and then compare across all the graphs to see if you find anything intereting"
1234556737395101798,2024-04-29 17:27:43.209295,k.aran_,False,🧩-letterloops,$feedme
1234556738846589063,2024-04-29 17:27:43.591981,LetterLoops,True,🧩-letterloops,
1234556744718614578,2024-04-29 17:27:45.000787,LetterLoops,True,🧩-letterloops,
1234556984301457478,2024-04-29 17:28:42.083911,hmairura6,False,🧩-letterloops,Geolocation
1234556987207979201,2024-04-29 17:28:42.791302,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
18/20 of Today's summoned puzzles solved."
1234556999384039465,2024-04-29 17:28:45.662946,doreen0185,False,🧩-letterloops,Awardable
1234556999958659146,2024-04-29 17:28:45.799180,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
18/20 of Today's summoned puzzles solved."
1234557020280066080,2024-04-29 17:28:50.686998,hmairura6,False,🧩-letterloops,Copy paste
1234557079965012070,2024-04-29 17:29:04.915402,k.aran_,False,🧩-letterloops,Geolocation
1234557081206394880,2024-04-29 17:29:05.165612,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 1 minute and 21 seconds
19/20 of Today's summoned puzzles solved."
1234557112919785562,2024-04-29 17:29:12.734798,hmairura6,False,🧩-letterloops,Awardable
1234557113779621958,2024-04-29 17:29:12.936666,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
19/20 of Today's summoned puzzles solved."
1234557263155433583,2024-04-29 17:29:48.561767,doreen0185,False,🧩-letterloops,Geolocation
1234557263977517116,2024-04-29 17:29:48.751566,LetterLoops,True,🧩-letterloops,"Already answered 💀
19/20 of Today's summoned puzzles solved."
1234557349574873169,2024-04-29 17:30:09.239137,hmairura6,False,🧩-letterloops,<@1225026106625622068>
1234557416545456382,2024-04-29 17:30:25.109211,k.aran_,False,🧩-letterloops,Awardable
1234557417904275487,2024-04-29 17:30:25.505372,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 2 minutes and 42 seconds
20/20 of Today's summoned puzzles solved."
1234557462569549844,2024-04-29 17:30:36.106978,hmairura6,False,🧩-letterloops,Show leaderboard
1234557463433314436,2024-04-29 17:30:36.307174,LetterLoops,True,🧩-letterloops,"```
  LootBox ┃      User        Solves (Rank)   Mean Solve Time (Rank)  
 ━━━━━━━━━ ━━━━━━━━━━━━━━━━ ━━━━━━━━━━━━━━━ ━━━━━━━━━━━━━━━━━━━━━━━━ 
  23.64 % ┃  yogeshbansal       44 (6)            0:00:30 (7)        
  11.82 % ┃     0xjudd          42 (10)           0:00:27 (4)        
  11.82 % ┃    htp8861          37 (12)           0:00:18 (2)        
  11.82 % ┃   holydiving        42 (10)           0:00:27 (4)        
  4.73 %  ┃ omnianalytics       44 (6)            0:00:37 (9)        
  3.94 %  ┃  maryann9609        48 (4)            0:00:49 (12)       
  3.94 %  ┃   makaroni00        37 (12)           0:00:27 (4)        
  3.94 %  ┃     .djw.           44 (6)            0:00:39 (10)       
  2.63 %  ┃   hmairura6         52 (3)            0:01:06 (14)       
  2.36 %  ┃    thegiwi          46 (5)            0:00:52 (13)       
  2.15 %  ┃    emusakhi         60 (1)            0:02:39 (20)       
  2.15 %  ┃   windexirc         6 (20)            0:00:09 (1)        
  1.82 %  ┃    jada0459         29 (15)           0:00:36 (8)        
  1.69 %  ┃   skungrella        1 (22)            0:00:25 (3)        
  1.69 %  ┃    jeffmut          56 (2)            0:13:54 (23)       
  1.48 %  ┃    sobalog          44 (6)            0:04:13 (21)       
  1.39 %  ┃  larryflorio        14 (19)           0:00:43 (11)       
  1.31 %  ┃     0xmigi          27 (16)           0:01:07 (15)       
  1.24 %  ┃ wittytrader_05      36 (14)           0:01:34 (18)       
  1.18 %  ┃    254karan         23 (17)           0:01:13 (16)       
  1.13 %  ┃   doreen0185        1 (22)            0:01:15 (17)       
  1.07 %  ┃   iamspoosh         18 (18)           0:04:14 (22)       
  1.07 %  ┃    k.aran_          3 (21)            0:02:33 (19)       
```"
1234558337480396872,2024-04-29 17:34:04.681734,omnianalytics,False,📊-analysis,"```
Correlations :: Token Price vs Trends
5 points
Determine the correlation between token prices and their associated Google Trends. What are the implications of this correlation?
```
For this you'll need to check the cross correlation between the price and social media metric."
1234558426408026123,2024-04-29 17:34:25.900597,omnianalytics,False,📊-analysis,There isn't an easy way to do this in jmp but you can see what it looks like here: https://stats.stackexchange.com/questions/253778/interpreting-output-from-cross-correlation-function-in-r
1234558598969954314,2024-04-29 17:35:07.054529,254karan,False,🧩-letterloops,$feedme
1234558600765112391,2024-04-29 17:35:07.534401,LetterLoops,True,🧩-letterloops,
1234558603411722301,2024-04-29 17:35:08.194464,LetterLoops,True,🧩-letterloops,
1234558645941964820,2024-04-29 17:35:18.227070,omnianalytics,False,📊-analysis,"```
Correlations :: Token Patterns
5 points
Examine the correlation between trends of various tokens. Do they demonstrate comparable patterns?
```

For this you can stare at the plots for a bit to see patterns between and across different crypto prices and social signals"
1234558651302416395,2024-04-29 17:35:19.502607,hmairura6,False,🧩-letterloops,Lampposts
1234558651524710411,2024-04-29 17:35:19.632683,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
20/22 of Today's summoned puzzles solved."
1234558728045592656,2024-04-29 17:35:37.803471,hmairura6,False,🧩-letterloops,Obliviously
1234558728813019227,2024-04-29 17:35:37.992035,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
20/22 of Today's summoned puzzles solved."
1234558733766365264,2024-04-29 17:35:39.166275,254karan,False,🧩-letterloops,Lampposts
1234558735335034960,2024-04-29 17:35:39.611059,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 32 seconds
21/22 of Today's summoned puzzles solved."
1234558769078341663,2024-04-29 17:35:47.589295,emusakhi,False,🧩-letterloops,Obliviously
1234558769204039772,2024-04-29 17:35:47.725879,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
21/22 of Today's summoned puzzles solved."
1234558769917329540,2024-04-29 17:35:47.802263,254karan,False,🧩-letterloops,Obliviously
1234558771032756274,2024-04-29 17:35:48.052774,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 40 seconds
22/22 of Today's summoned puzzles solved."
1234558895406714890,2024-04-29 17:36:17.709946,omnianalytics,False,📊-analysis,"```
Additional Data Sources
10 points
Discover and incorporate an additional dataset to enrich your analysis. Rationalize your selection and extract fresh insights from it.
```

No real time for this, but a good signal would have been to procure blockchain transactions for each one of these cryptos for that time frame.  Then you'd have Prices, Social chatter and actual on chain utilization to compare against."
1234559029150220359,2024-04-29 17:36:49.587834,hmairura6,False,🧩-letterloops,$feedme
1234559030622687262,2024-04-29 17:36:50.012254,LetterLoops,True,🧩-letterloops,
1234559033118167122,2024-04-29 17:36:50.597672,LetterLoops,True,🧩-letterloops,
1234559065221234778,2024-04-29 17:36:58.187505,hmairura6,False,🧩-letterloops,Warehouses
1234559066593038507,2024-04-29 17:36:58.531246,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 9 seconds
23/24 of Today's summoned puzzles solved."
1234559070757851178,2024-04-29 17:36:59.515157,omnianalytics,False,📊-analysis,"```
Machine Learning Model
30 points
Develop a machine learning model to forecast the Google Trends data of a selected token. Choose your preferred token from the provided list of twenty.
```

PRobably the easiest...build a few statistical forecasting models that would guess the price of these assets going into the future"
1234559132556853328,2024-04-29 17:37:14.246798,hmairura6,False,🧩-letterloops,Preshrinks
1234559133903228928,2024-04-29 17:37:14.567090,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 25 seconds
24/24 of Today's summoned puzzles solved."
1234559163019825153,2024-04-29 17:37:21.600264,hmairura6,False,🧩-letterloops,Show leaderboard
1234559164190167071,2024-04-29 17:37:21.810440,LetterLoops,True,🧩-letterloops,"```
  LootBox ┃      User        Solves (Rank)   Mean Solve Time (Rank)  
 ━━━━━━━━━ ━━━━━━━━━━━━━━━━ ━━━━━━━━━━━━━━━ ━━━━━━━━━━━━━━━━━━━━━━━━ 
  23.64 % ┃  yogeshbansal       44 (6)            0:00:30 (7)        
  11.82 % ┃     0xjudd          42 (10)           0:00:27 (4)        
  11.82 % ┃    htp8861          37 (12)           0:00:18 (2)        
  11.82 % ┃   holydiving        42 (10)           0:00:27 (4)        
  4.73 %  ┃ omnianalytics       44 (6)            0:00:37 (9)        
  3.94 %  ┃  maryann9609        48 (4)            0:00:49 (12)       
  3.94 %  ┃   makaroni00        37 (12)           0:00:27 (4)        
  3.94 %  ┃     .djw.           44 (6)            0:00:39 (10)       
  2.63 %  ┃   hmairura6         54 (3)            0:01:04 (14)       
  2.36 %  ┃    thegiwi          46 (5)            0:00:52 (13)       
  2.15 %  ┃    emusakhi         60 (1)            0:02:39 (20)       
  2.15 %  ┃   windexirc         6 (20)            0:00:09 (1)        
  1.82 %  ┃    jada0459         29 (15)           0:00:36 (8)        
  1.69 %  ┃   skungrella        1 (22)            0:00:25 (3)        
  1.69 %  ┃    jeffmut          56 (2)            0:13:54 (23)       
  1.48 %  ┃    sobalog          44 (6)            0:04:13 (21)       
  1.39 %  ┃  larryflorio        14 (19)           0:00:43 (11)       
  1.31 %  ┃     0xmigi          27 (16)           0:01:07 (15)       
  1.24 %  ┃ wittytrader_05      36 (14)           0:01:34 (18)       
  1.18 %  ┃    254karan         25 (17)           0:01:10 (16)       
  1.13 %  ┃   doreen0185        1 (22)            0:01:15 (17)       
  1.07 %  ┃   iamspoosh         18 (18)           0:04:14 (22)       
  1.07 %  ┃    k.aran_          3 (21)            0:02:33 (19)       
```"
1234560809556901909,2024-04-29 17:43:54.106050,omnianalytics,False,📊-analysis,Something like this 🙂
1234560813944017027,2024-04-29 17:43:55.114284,omnianalytics,False,📊-analysis,https://twitter.com/OmniAnalytics/status/1776309524539834516
1234560859272122531,2024-04-29 17:44:05.979974,k.aran_,False,🧩-letterloops,Awardable
1234560860295397376,2024-04-29 17:44:06.178739,LetterLoops,True,🧩-letterloops,"Already answered 💀
24/24 of Today's summoned puzzles solved."
1234561117250912347,2024-04-29 17:45:07.492891,skungrella,False,📖-story-sharing,$MyStory I constantly have the desire to strive for excellence and continuous improvement because of the my belief that everyone was created to excel and with supernatural help.
1234561134032322600,2024-04-29 17:45:11.434774,omnianalytics,False,📊-analysis,I probably should have did this breakdown a few weeks ago.  I'll do better next time 🙂
1234562908214788197,2024-04-29 17:52:14.444474,omnianalytics,False,🧩-letterloops,$feedme
1234562909942710395,2024-04-29 17:52:14.894323,LetterLoops,True,🧩-letterloops,
1234562912375410806,2024-04-29 17:52:15.493530,LetterLoops,True,🧩-letterloops,
1234562959628304485,2024-04-29 17:52:26.686435,omnianalytics,False,🧩-letterloops,devitalizes
1234562960979001506,2024-04-29 17:52:27.014325,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 12 seconds
25/26 of Today's summoned puzzles solved."
1234562992683880531,2024-04-29 17:52:34.620054,omnianalytics,False,🧩-letterloops,flattest
1234562993715548201,2024-04-29 17:52:34.924466,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 20 seconds
26/26 of Today's summoned puzzles solved."
1234563016922632293,2024-04-29 17:52:40.372210,wittytrader_05,False,🧩-letterloops,$feedme
1234563018218803261,2024-04-29 17:52:40.811580,LetterLoops,True,🧩-letterloops,
1234563021213401149,2024-04-29 17:52:41.449372,LetterLoops,True,🧩-letterloops,
1234563026279993415,2024-04-29 17:52:42.657783,omnianalytics,False,🧩-letterloops,I'll take it...I could have been faster
1234563052947378337,2024-04-29 17:52:48.942945,hmairura6,False,🧩-letterloops,Biomasses
1234563053564198963,2024-04-29 17:52:49.102810,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
26/28 of Today's summoned puzzles solved."
1234563067300544592,2024-04-29 17:52:52.360293,emusakhi,False,🧩-letterloops,Biomasses
1234563067853934694,2024-04-29 17:52:52.511090,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
26/28 of Today's summoned puzzles solved."
1234563106013712455,2024-04-29 17:53:01.588029,wittytrader_05,False,🧩-letterloops,Biomasse
1234563131439710228,2024-04-29 17:53:07.659494,hmairura6,False,🧩-letterloops,Consciously
1234563169108889620,2024-04-29 17:53:16.646834,wittytrader_05,False,🧩-letterloops,Biomases
1234563210577973398,2024-04-29 17:53:26.576487,wittytrader_05,False,🧩-letterloops,Biomasses
1234563211915690006,2024-04-29 17:53:26.946096,LetterLoops,True,🧩-letterloops,"🥳 You Got it 🥳
Solved in 46 seconds
27/28 of Today's summoned puzzles solved."
1234563247449964575,2024-04-29 17:53:35.326876,hmairura6,False,🧩-letterloops,Unconsciously
1234563248037171240,2024-04-29 17:53:35.486268,LetterLoops,True,🧩-letterloops,"🔒 Puzzle Still Exclusive 🔒
27/28 of Today's summoned puzzles solved."
1234563297081163776,2024-04-29 17:53:47.169466,wittytrader_05,False,🧩-letterloops,Conciously
1234563320279728209,2024-04-29 17:53:52.680672,hmairura6,False,🧩-letterloops,Slow
1234563320552493197,2024-04-29 17:53:52.742817,emusakhi,False,🧩-letterloops,🤦🏽‍♂️
